customer_id,month,txn_count,txn_amount,app_logins,complaints,channel_atm,channel_mobile,channel_branch,snapshot_date
15803136,1,9,1028.67,18,0,1,1,0,2026-01-31
15803136,2,13,843.99,14,1,1,1,0,2026-02-28
15803136,3,12,285.15,10,0,0,0,0,2026-03-31
15803136,4,6,230.39,4,0,0,1,0,2026-04-30
15803136,5,7,305.85,15,1,0,1,0,2026-05-31
15803136,6,15,1139.94,12,2,1,0,1,2026-06-30
15706021,1,12,616.37,6,1,1,1,0,2026-01-31
15706021,2,5,402.41,18,0,0,1,1,2026-02-28
15706021,3,11,408.35,17,0,1,0,0,2026-03-31
15706021,4,6,678.35,3,1,0,1,0,2026-04-30
15706021,5,6,175.52,9,0,0,1,0,2026-05-31
15706021,6,9,354.53,11,0,0,1,0,2026-06-30
15663706,1,7,493.82,13,0,0,1,1,2026-01-31
15663706,2,15,1233.58,15,0,0,1,0,2026-02-28
15663706,3,8,358.76,13,0,1,1,0,2026-03-31
15663706,4,5,417.49,8,1,1,1,0,2026-04-30
15663706,5,8,901.09,9,3,0,1,0,2026-05-31
15663706,6,2,70.01,7,0,1,0,1,2026-06-30
15641732,1,7,183.1,12,1,0,1,0,2026-01-31
15641732,2,9,303.16,9,2,1,1,1,2026-02-28
15641732,3,8,329.21,11,0,1,1,1,2026-03-31
15641732,4,11,718.41,13,0,1,0,0,2026-04-30
15641732,5,14,1234.65,12,1,0,1,0,2026-05-31
15641732,6,2,437.35,17,1,0,0,0,2026-06-30
15701164,1,20,1031.42,10,0,1,0,0,2026-01-31
15701164,2,20,668.95,11,0,1,1,0,2026-02-28
15701164,3,19,788.84,16,0,1,1,0,2026-03-31
15701164,4,18,768.52,11,2,0,1,0,2026-04-30
15701164,5,17,695.01,7,0,1,1,0,2026-05-31
15701164,6,19,939.04,10,0,1,1,0,2026-06-30
15738751,1,7,374.18,14,0,0,1,0,2026-01-31
15738751,2,7,411.46,13,1,1,1,0,2026-02-28
15738751,3,11,328.64,17,0,0,1,0,2026-03-31
15738751,4,14,1617.98,10,0,1,1,1,2026-04-30
15738751,5,6,166.07,9,0,0,1,0,2026-05-31
15738751,6,11,1512.35,15,0,1,1,0,2026-06-30
15805254,1,16,970.74,15,0,1,1,1,2026-01-31
15805254,2,19,3054.79,5,0,1,1,0,2026-02-28
15805254,3,16,1518.57,9,1,0,1,0,2026-03-31
15805254,4,16,1698.13,13,0,1,0,0,2026-04-30
15805254,5,12,518.27,9,0,0,0,0,2026-05-31
15805254,6,17,1595.87,10,1,1,1,0,2026-06-30
15762418,1,6,801.08,21,1,1,1,0,2026-01-31
15762418,2,5,224.87,7,0,1,0,0,2026-02-28
15762418,3,1,146.84,9,0,0,1,1,2026-03-31
15762418,4,2,143.55,5,1,0,0,1,2026-04-30
15762418,5,8,301.34,10,1,0,1,0,2026-05-31
15762418,6,1,30.21,9,0,0,0,1,2026-06-30
15625759,1,9,363.31,17,1,0,1,0,2026-01-31
15625759,2,9,180.33,15,1,0,0,0,2026-02-28
15625759,3,9,373.02,10,0,0,1,0,2026-03-31
15625759,4,12,1073.46,10,0,1,1,1,2026-04-30
15625759,5,5,661.5,14,0,1,1,0,2026-05-31
15625759,6,6,329.99,14,0,1,1,0,2026-06-30
15622897,1,6,194.07,9,0,1,1,0,2026-01-31
15622897,2,7,461.93,9,0,1,1,1,2026-02-28
15622897,3,5,575.62,13,0,0,0,0,2026-03-31
15622897,4,1,91.32,9,3,1,0,0,2026-04-30
15622897,5,5,393.38,1,1,0,1,1,2026-05-31
15622897,6,5,333.7,8,0,1,1,1,2026-06-30
15767954,1,14,409.22,11,0,1,1,0,2026-01-31
15767954,2,13,1396.43,16,2,1,0,0,2026-02-28
15767954,3,18,727.59,8,1,0,1,1,2026-03-31
15767954,4,14,920.3,10,1,0,1,0,2026-04-30
15767954,5,11,619.5,16,0,0,1,1,2026-05-31
15767954,6,11,663.22,16,0,0,0,0,2026-06-30
15757535,1,21,2051.56,8,0,1,1,1,2026-01-31
15757535,2,11,275.25,5,0,0,1,0,2026-02-28
15757535,3,15,523.08,4,1,0,1,0,2026-03-31
15757535,4,12,545.41,6,1,0,0,0,2026-04-30
15757535,5,14,1040.17,1,1,0,1,0,2026-05-31
15757535,6,6,369.17,4,0,0,1,0,2026-06-30
15731511,1,10,908.75,18,1,0,1,0,2026-01-31
15731511,2,6,118.81,4,0,1,0,1,2026-02-28
15731511,3,15,724.26,9,1,1,0,0,2026-03-31
15731511,4,13,1544.13,8,0,1,1,0,2026-04-30
15731511,5,5,412.17,9,0,0,1,0,2026-05-31
15731511,6,11,2170.73,12,3,1,0,0,2026-06-30
15809248,1,14,342.36,5,0,0,1,0,2026-01-31
15809248,2,13,570.77,9,0,1,0,0,2026-02-28
15809248,3,2,75.85,11,0,1,0,0,2026-03-31
15809248,4,10,812.58,15,0,0,1,0,2026-04-30
15809248,5,9,831.28,11,1,0,1,0,2026-05-31
15809248,6,6,264.19,6,1,1,1,0,2026-06-30
15640635,1,25,1839.46,11,0,1,1,0,2026-01-31
15640635,2,21,2757.99,10,0,0,1,0,2026-02-28
15640635,3,19,1345.92,9,0,0,1,0,2026-03-31
15640635,4,11,409.09,12,1,1,1,0,2026-04-30
15640635,5,16,494.41,12,1,1,1,0,2026-05-31
15640635,6,15,539.63,13,0,0,0,0,2026-06-30
15676966,1,13,273.67,12,0,0,0,0,2026-01-31
15676966,2,19,2559.74,15,0,0,1,0,2026-02-28
15676966,3,21,1087.36,10,0,0,1,0,2026-03-31
15676966,4,15,580.75,10,1,0,1,0,2026-04-30
15676966,5,16,1583.78,6,0,0,1,0,2026-05-31
15676966,6,19,2427.53,13,0,0,1,0,2026-06-30
15699461,1,12,1118.32,13,1,0,0,0,2026-01-31
15699461,2,21,1160.43,15,0,0,1,0,2026-02-28
15699461,3,15,486.02,14,1,0,1,0,2026-03-31
15699461,4,15,1398.95,13,0,0,0,1,2026-04-30
15699461,5,20,1437.48,8,0,0,1,0,2026-05-31
15699461,6,24,1957.9,7,0,1,1,1,2026-06-30
15738721,1,16,1834.96,13,0,0,1,0,2026-01-31
15738721,2,14,618.95,16,0,0,1,0,2026-02-28
15738721,3,18,1444.38,13,0,0,1,0,2026-03-31
15738721,4,19,580.02,14,1,1,1,0,2026-04-30
15738721,5,21,3004.28,14,1,0,1,0,2026-05-31
15738721,6,17,1233.06,11,1,0,1,0,2026-06-30
15693683,1,19,643.37,14,1,0,1,0,2026-01-31
15693683,2,13,561.88,7,1,0,1,1,2026-02-28
15693683,3,21,1506.33,13,0,0,1,0,2026-03-31
15693683,4,25,1161.25,9,0,1,0,1,2026-04-30
15693683,5,18,785.25,15,0,0,1,0,2026-05-31
15693683,6,14,862.48,5,1,0,1,0,2026-06-30
15604348,1,7,221.54,9,0,0,1,0,2026-01-31
15604348,2,15,1686.97,13,0,0,1,0,2026-02-28
15604348,3,5,516.16,9,1,0,1,1,2026-03-31
15604348,4,8,313.94,6,0,1,1,0,2026-04-30
15604348,5,12,596.38,5,0,1,0,0,2026-05-31
15604348,6,6,309.06,11,0,0,1,0,2026-06-30
15633059,1,13,306.54,13,1,1,1,0,2026-01-31
15633059,2,12,790.91,16,0,0,1,1,2026-02-28
15633059,3,9,1011.97,12,1,0,1,0,2026-03-31
15633059,4,12,548.87,11,1,0,0,1,2026-04-30
15633059,5,5,416.64,13,0,1,1,1,2026-05-31
15633059,6,9,950.7,7,1,0,1,0,2026-06-30
15808582,1,17,1115.62,16,0,1,1,0,2026-01-31
15808582,2,12,1190.6,10,0,0,0,0,2026-02-28
15808582,3,19,1706.65,10,0,0,1,0,2026-03-31
15808582,4,11,633.29,10,0,0,0,0,2026-04-30
15808582,5,18,823.61,9,1,0,1,0,2026-05-31
15808582,6,12,583.1,15,0,0,0,0,2026-06-30
15743192,1,8,399.49,15,0,0,1,0,2026-01-31
15743192,2,14,1340.91,9,0,0,1,1,2026-02-28
15743192,3,12,1301.44,12,0,1,1,1,2026-03-31
15743192,4,9,907.43,12,1,1,1,0,2026-04-30
15743192,5,10,1852.6,15,1,0,1,1,2026-05-31
15743192,6,9,662.88,10,0,1,1,1,2026-06-30
15580146,1,9,803.83,15,1,1,0,0,2026-01-31
15580146,2,12,913.62,11,0,0,1,0,2026-02-28
15580146,3,9,578.03,5,0,0,0,0,2026-03-31
15580146,4,10,745.06,12,0,0,0,0,2026-04-30
15580146,5,10,441.7,8,0,0,1,0,2026-05-31
15580146,6,11,766.98,8,0,0,1,0,2026-06-30
15776605,1,9,742.11,10,0,0,1,0,2026-01-31
15776605,2,4,291.97,8,1,1,1,0,2026-02-28
15776605,3,6,683.12,10,1,0,0,0,2026-03-31
15776605,4,2,58.86,7,0,0,0,1,2026-04-30
15776605,5,6,249.66,2,1,1,1,1,2026-05-31
15776605,6,4,265.79,7,1,0,1,0,2026-06-30
15804919,1,16,442.92,9,0,0,1,1,2026-01-31
15804919,2,11,1042.16,9,0,0,1,0,2026-02-28
15804919,3,10,1261.03,4,0,1,1,0,2026-03-31
15804919,4,12,1228.81,7,1,1,0,0,2026-04-30
15804919,5,9,342.49,3,1,0,1,0,2026-05-31
15804919,6,7,548.31,3,0,0,1,1,2026-06-30
15613854,1,10,679.97,5,2,0,1,0,2026-01-31
15613854,2,14,906.12,3,0,0,0,0,2026-02-28
15613854,3,10,834.74,2,0,1,0,0,2026-03-31
15613854,4,15,2838.37,5,0,1,0,0,2026-04-30
15613854,5,5,342.17,0,0,1,0,0,2026-05-31
15613854,6,7,148.67,0,0,1,1,0,2026-06-30
15599195,1,23,1261.34,12,0,0,1,0,2026-01-31
15599195,2,13,659.91,15,0,0,1,0,2026-02-28
15599195,3,19,2409.41,14,0,0,0,0,2026-03-31
15599195,4,19,1645.72,13,0,1,0,0,2026-04-30
15599195,5,8,668.58,11,0,0,1,1,2026-05-31
15599195,6,15,1208.12,8,0,1,1,0,2026-06-30
15812878,1,18,828.23,14,0,1,1,0,2026-01-31
15812878,2,18,1466.98,11,0,1,1,0,2026-02-28
15812878,3,13,782.47,14,0,0,1,0,2026-03-31
15812878,4,13,612.61,13,0,0,1,0,2026-04-30
15812878,5,13,449.34,9,0,0,1,0,2026-05-31
15812878,6,12,451.81,7,0,0,1,0,2026-06-30
15602312,1,14,1031.07,6,0,1,1,0,2026-01-31
15602312,2,5,478.39,6,0,1,0,0,2026-02-28
15602312,3,9,783.63,15,0,0,0,0,2026-03-31
15602312,4,9,290.85,14,0,0,1,0,2026-04-30
15602312,5,5,75.51,8,0,1,1,1,2026-05-31
15602312,6,9,587.93,6,0,1,0,0,2026-06-30
15744689,1,5,538.1,12,0,1,1,1,2026-01-31
15744689,2,9,283.04,9,2,0,1,0,2026-02-28
15744689,3,4,151.38,7,2,0,0,0,2026-03-31
15744689,4,4,207.24,10,0,0,0,0,2026-04-30
15744689,5,8,338.3,3,1,1,0,0,2026-05-31
15744689,6,2,102.56,5,1,0,1,1,2026-06-30
15803526,1,15,720.81,8,0,0,1,0,2026-01-31
15803526,2,12,736.17,13,1,1,1,0,2026-02-28
15803526,3,21,1318.29,13,0,0,1,1,2026-03-31
15803526,4,24,1552.53,11,0,0,1,0,2026-04-30
15803526,5,11,914.94,14,1,0,0,0,2026-05-31
15803526,6,9,1193.79,10,1,0,0,0,2026-06-30
15665790,1,14,1183.89,18,0,0,1,0,2026-01-31
15665790,2,7,486.23,11,0,0,1,0,2026-02-28
15665790,3,6,303.29,16,0,0,1,0,2026-03-31
15665790,4,4,259.55,9,0,1,0,0,2026-04-30
15665790,5,10,454.35,18,0,1,0,0,2026-05-31
15665790,6,7,550.0,12,0,1,0,0,2026-06-30
15715951,1,11,1173.01,8,1,1,0,0,2026-01-31
15715951,2,10,225.22,7,1,0,0,0,2026-02-28
15715951,3,13,1208.86,10,0,0,1,0,2026-03-31
15715951,4,7,899.39,13,0,1,1,0,2026-04-30
15715951,5,6,449.05,6,1,0,0,0,2026-05-31
15715951,6,9,564.97,13,1,0,0,0,2026-06-30
15591100,1,27,1604.13,18,0,1,1,0,2026-01-31
15591100,2,13,1132.0,16,0,0,1,0,2026-02-28
15591100,3,23,831.03,16,0,0,0,0,2026-03-31
15591100,4,17,566.33,12,0,1,1,0,2026-04-30
15591100,5,14,642.17,4,0,0,1,0,2026-05-31
15591100,6,20,1333.79,5,0,0,1,0,2026-06-30
15609618,1,20,1484.2,9,0,0,0,0,2026-01-31
15609618,2,19,1056.52,13,0,1,1,1,2026-02-28
15609618,3,21,3163.8,8,0,0,1,0,2026-03-31
15609618,4,13,943.54,12,0,0,0,0,2026-04-30
15609618,5,13,1369.94,10,0,1,1,1,2026-05-31
15609618,6,10,848.26,12,0,1,0,0,2026-06-30
15675522,1,17,637.25,17,0,0,1,0,2026-01-31
15675522,2,21,579.1,9,0,0,1,0,2026-02-28
15675522,3,9,551.15,12,0,0,0,0,2026-03-31
15675522,4,11,1219.85,13,0,0,1,0,2026-04-30
15675522,5,15,677.42,8,0,0,1,0,2026-05-31
15675522,6,15,620.72,6,0,1,1,1,2026-06-30
15705512,1,10,707.13,9,1,0,0,1,2026-01-31
15705512,2,8,422.15,15,1,1,1,0,2026-02-28
15705512,3,5,369.99,7,0,1,1,1,2026-03-31
15705512,4,0,0.0,7,1,0,1,0,2026-04-30
15705512,5,5,339.03,5,0,1,1,0,2026-05-31
15705512,6,1,51.78,2,1,0,1,0,2026-06-30
15698028,1,6,798.54,17,1,0,1,0,2026-01-31
15698028,2,11,912.27,13,0,0,1,0,2026-02-28
15698028,3,8,503.18,15,1,1,0,0,2026-03-31
15698028,4,5,171.84,10,0,1,1,0,2026-04-30
15698028,5,17,902.21,8,1,1,1,0,2026-05-31
15698028,6,10,543.84,4,0,0,0,0,2026-06-30
15661670,1,11,1214.44,10,0,0,1,0,2026-01-31
15661670,2,9,503.98,15,1,0,0,0,2026-02-28
15661670,3,10,863.27,12,0,1,1,0,2026-03-31
15661670,4,5,117.04,5,0,1,1,0,2026-04-30
15661670,5,9,830.5,13,0,0,1,0,2026-05-31
15661670,6,10,1279.77,8,0,0,0,0,2026-06-30
15600781,1,12,494.11,12,1,0,1,0,2026-01-31
15600781,2,8,1085.67,16,1,1,1,0,2026-02-28
15600781,3,12,1534.89,7,1,0,1,0,2026-03-31
15600781,4,12,684.09,5,0,0,1,0,2026-04-30
15600781,5,10,849.11,13,0,0,0,0,2026-05-31
15600781,6,14,1561.34,11,0,1,0,1,2026-06-30
15682472,1,7,405.32,12,0,0,1,0,2026-01-31
15682472,2,18,887.57,8,0,0,1,1,2026-02-28
15682472,3,9,769.2,9,0,0,0,1,2026-03-31
15682472,4,10,388.31,15,0,0,0,0,2026-04-30
15682472,5,9,500.94,8,0,0,1,0,2026-05-31
15682472,6,2,362.56,6,0,0,1,0,2026-06-30
15580203,1,13,1469.68,14,0,0,1,0,2026-01-31
15580203,2,10,203.49,14,0,0,0,1,2026-02-28
15580203,3,6,458.22,17,1,0,1,0,2026-03-31
15580203,4,13,771.33,13,0,0,0,0,2026-04-30
15580203,5,13,848.19,8,0,0,0,0,2026-05-31
15580203,6,10,963.17,8,1,0,1,0,2026-06-30
15690673,1,10,333.37,4,0,1,0,0,2026-01-31
15690673,2,7,684.29,14,0,0,1,0,2026-02-28
15690673,3,14,802.2,5,0,1,1,0,2026-03-31
15690673,4,8,550.95,10,0,0,1,0,2026-04-30
15690673,5,5,266.4,7,1,0,1,0,2026-05-31
15690673,6,10,962.71,10,0,1,1,1,2026-06-30
15760085,1,20,1550.78,10,0,1,1,0,2026-01-31
15760085,2,22,1903.13,8,1,0,1,0,2026-02-28
15760085,3,15,750.57,11,2,0,1,0,2026-03-31
15760085,4,16,367.53,13,2,1,1,1,2026-04-30
15760085,5,20,757.61,11,1,0,0,0,2026-05-31
15760085,6,21,3418.49,9,0,1,1,0,2026-06-30
15779659,1,8,636.49,6,0,1,1,0,2026-01-31
15779659,2,14,774.71,11,1,1,1,0,2026-02-28
15779659,3,7,766.43,9,0,0,1,1,2026-03-31
15779659,4,9,771.4,9,0,0,1,0,2026-04-30
15779659,5,10,2260.69,17,1,1,0,1,2026-05-31
15779659,6,8,636.69,9,2,0,1,0,2026-06-30
15627360,1,4,486.13,7,0,0,1,0,2026-01-31
15627360,2,5,112.14,5,1,0,0,0,2026-02-28
15627360,3,9,531.23,9,0,1,1,1,2026-03-31
15627360,4,18,970.69,13,0,0,1,0,2026-04-30
15627360,5,8,952.55,8,0,0,1,1,2026-05-31
15627360,6,18,504.12,11,1,0,0,0,2026-06-30
15671137,1,24,2006.46,11,2,1,1,0,2026-01-31
15671137,2,15,824.51,7,0,0,0,0,2026-02-28
15671137,3,8,298.31,13,0,1,1,0,2026-03-31
15671137,4,15,1456.79,8,1,1,1,0,2026-04-30
15671137,5,12,486.44,6,1,1,0,0,2026-05-31
15671137,6,7,418.38,7,1,0,0,0,2026-06-30
15782688,1,11,1138.61,7,1,1,0,0,2026-01-31
15782688,2,1,106.96,10,2,1,1,0,2026-02-28
15782688,3,3,86.12,4,2,1,1,0,2026-03-31
15782688,4,2,111.8,4,0,0,1,0,2026-04-30
15782688,5,1,75.25,4,2,1,1,1,2026-05-31
15782688,6,1,68.03,7,1,1,1,0,2026-06-30
15575492,1,11,946.51,14,0,0,1,0,2026-01-31
15575492,2,10,466.03,11,0,1,1,0,2026-02-28
15575492,3,12,3605.67,10,2,1,1,1,2026-03-31
15575492,4,7,285.21,14,0,0,1,1,2026-04-30
15575492,5,7,418.37,8,0,1,1,0,2026-05-31
15575492,6,4,164.96,9,0,1,1,1,2026-06-30
15591607,1,17,2564.59,16,1,0,1,1,2026-01-31
15591607,2,8,486.88,11,0,0,1,1,2026-02-28
15591607,3,9,401.54,10,0,0,1,0,2026-03-31
15591607,4,9,363.21,8,2,0,1,0,2026-04-30
15591607,5,11,709.88,16,0,1,1,0,2026-05-31
15591607,6,10,1523.54,13,1,0,1,0,2026-06-30
15740404,1,10,463.44,9,0,0,1,1,2026-01-31
15740404,2,20,1118.45,8,0,1,1,0,2026-02-28
15740404,3,16,1310.41,11,0,0,0,0,2026-03-31
15740404,4,16,1649.95,12,1,0,1,0,2026-04-30
15740404,5,13,568.02,10,0,0,1,0,2026-05-31
15740404,6,11,458.26,9,0,0,0,0,2026-06-30
15718369,1,13,435.6,8,1,0,1,0,2026-01-31
15718369,2,12,803.67,12,2,0,1,0,2026-02-28
15718369,3,9,1497.32,6,0,0,1,1,2026-03-31
15718369,4,9,1925.17,2,3,1,0,0,2026-04-30
15718369,5,6,1073.56,5,0,0,1,1,2026-05-31
15718369,6,4,410.23,3,1,0,1,0,2026-06-30
15677871,1,16,1149.18,12,0,1,1,0,2026-01-31
15677871,2,22,1884.84,9,0,0,1,0,2026-02-28
15677871,3,14,1027.45,13,0,0,1,0,2026-03-31
15677871,4,18,575.63,9,1,0,1,0,2026-04-30
15677871,5,16,1313.23,16,1,1,1,0,2026-05-31
15677871,6,13,849.45,17,0,0,1,0,2026-06-30
15642004,1,14,1504.92,14,0,1,1,0,2026-01-31
15642004,2,24,1714.19,14,1,0,0,0,2026-02-28
15642004,3,19,1402.47,10,1,0,1,0,2026-03-31
15642004,4,24,1285.97,10,1,0,0,0,2026-04-30
15642004,5,18,1763.09,11,0,0,1,0,2026-05-31
15642004,6,14,1073.65,14,1,1,1,0,2026-06-30
15712543,1,10,368.02,14,0,0,1,0,2026-01-31
15712543,2,19,530.02,12,0,0,0,0,2026-02-28
15712543,3,14,1186.27,7,0,0,1,0,2026-03-31
15712543,4,17,1590.93,16,0,1,0,1,2026-04-30
15712543,5,17,1603.66,4,1,1,1,1,2026-05-31
15712543,6,14,651.89,7,0,1,0,0,2026-06-30
15584518,1,20,3615.15,15,0,1,1,0,2026-01-31
15584518,2,10,735.12,12,0,0,1,0,2026-02-28
15584518,3,18,1293.98,8,0,0,1,0,2026-03-31
15584518,4,18,915.12,14,2,0,1,0,2026-04-30
15584518,5,24,487.22,16,0,0,1,0,2026-05-31
15584518,6,13,532.68,9,0,0,1,0,2026-06-30
15802381,1,10,731.3,13,1,0,1,0,2026-01-31
15802381,2,10,338.27,6,1,1,0,0,2026-02-28
15802381,3,6,210.99,9,0,1,1,1,2026-03-31
15802381,4,6,220.12,9,0,1,0,0,2026-04-30
15802381,5,3,190.51,3,0,1,1,0,2026-05-31
15802381,6,3,194.0,2,0,1,1,0,2026-06-30
15610156,1,20,684.36,9,0,1,1,0,2026-01-31
15610156,2,19,1013.77,19,1,0,1,1,2026-02-28
15610156,3,22,1062.84,14,0,0,1,0,2026-03-31
15610156,4,13,1153.0,18,1,0,1,0,2026-04-30
15610156,5,20,2031.66,12,0,0,0,0,2026-05-31
15610156,6,18,1350.96,9,4,1,1,0,2026-06-30
15594408,1,7,221.84,8,0,0,1,1,2026-01-31
15594408,2,3,227.87,4,0,0,0,0,2026-02-28
15594408,3,3,282.98,1,2,1,0,0,2026-03-31
15594408,4,1,79.47,7,2,0,0,0,2026-04-30
15594408,5,0,0.0,1,2,1,1,0,2026-05-31
15594408,6,4,269.08,2,0,0,1,0,2026-06-30
15640905,1,9,734.62,8,1,0,1,0,2026-01-31
15640905,2,8,405.15,7,1,0,1,0,2026-02-28
15640905,3,6,178.58,5,1,1,1,0,2026-03-31
15640905,4,6,329.31,8,0,0,0,1,2026-04-30
15640905,5,2,101.75,8,1,1,0,0,2026-05-31
15640905,6,4,327.26,3,2,0,1,0,2026-06-30
15698932,1,15,854.63,12,1,0,1,0,2026-01-31
15698932,2,11,598.65,12,0,0,1,0,2026-02-28
15698932,3,6,214.18,11,1,0,1,0,2026-03-31
15698932,4,10,858.55,12,1,0,0,0,2026-04-30
15698932,5,8,598.41,15,1,0,1,1,2026-05-31
15698932,6,11,1273.06,10,0,0,0,0,2026-06-30
15724944,1,19,2852.12,19,0,0,0,1,2026-01-31
15724944,2,19,1035.55,12,0,1,0,0,2026-02-28
15724944,3,14,699.04,24,0,0,1,0,2026-03-31
15724944,4,14,754.18,9,0,0,0,1,2026-04-30
15724944,5,19,1356.65,10,0,0,0,0,2026-05-31
15724944,6,18,1635.18,11,0,1,1,0,2026-06-30
15628145,1,13,635.29,14,0,1,1,0,2026-01-31
15628145,2,8,209.09,5,1,0,1,0,2026-02-28
15628145,3,5,344.33,3,0,0,1,0,2026-03-31
15628145,4,4,197.36,1,1,0,0,0,2026-04-30
15628145,5,2,230.67,1,0,0,1,0,2026-05-31
15628145,6,1,155.38,0,0,1,1,1,2026-06-30
15713483,1,11,962.63,6,0,0,0,0,2026-01-31
15713483,2,9,444.8,9,0,0,1,1,2026-02-28
15713483,3,4,392.16,4,1,0,0,0,2026-03-31
15713483,4,3,111.78,3,3,0,0,1,2026-04-30
15713483,5,7,239.5,3,1,0,1,0,2026-05-31
15713483,6,4,284.58,3,1,0,0,0,2026-06-30
15612350,1,4,261.95,8,0,1,1,0,2026-01-31
15612350,2,2,91.62,12,0,0,1,0,2026-02-28
15612350,3,7,589.34,3,4,1,1,1,2026-03-31
15612350,4,8,396.18,1,1,1,1,0,2026-04-30
15612350,5,3,176.13,3,2,0,1,0,2026-05-31
15612350,6,0,0.0,1,1,0,1,0,2026-06-30
15800703,1,18,692.6,11,1,0,0,0,2026-01-31
15800703,2,17,1302.39,15,0,1,1,0,2026-02-28
15800703,3,14,688.16,6,0,1,1,0,2026-03-31
15800703,4,17,741.84,8,3,0,0,0,2026-04-30
15800703,5,20,591.24,9,0,1,0,0,2026-05-31
15800703,6,16,1147.65,8,0,0,0,0,2026-06-30
15705707,1,9,575.72,10,0,0,1,0,2026-01-31
15705707,2,6,613.37,8,0,0,1,1,2026-02-28
15705707,3,12,521.69,14,0,0,0,1,2026-03-31
15705707,4,9,900.91,11,0,0,1,1,2026-04-30
15705707,5,7,1062.21,21,0,1,1,0,2026-05-31
15705707,6,6,566.48,11,0,0,0,0,2026-06-30
15754105,1,9,186.08,9,1,0,1,0,2026-01-31
15754105,2,11,399.58,10,0,0,1,0,2026-02-28
15754105,3,15,938.85,13,1,0,1,1,2026-03-31
15754105,4,10,1266.93,4,0,1,1,0,2026-04-30
15754105,5,8,742.42,13,0,0,0,1,2026-05-31
15754105,6,9,598.97,7,0,0,1,0,2026-06-30
15703264,1,10,317.41,8,0,0,1,0,2026-01-31
15703264,2,12,559.23,7,0,1,1,1,2026-02-28
15703264,3,15,1522.94,17,0,1,1,0,2026-03-31
15703264,4,7,656.75,5,0,1,0,0,2026-04-30
15703264,5,14,662.58,18,1,0,1,1,2026-05-31
15703264,6,15,1053.71,12,1,0,1,0,2026-06-30
15794413,1,21,1913.01,13,0,1,1,0,2026-01-31
15794413,2,15,735.61,11,0,0,0,1,2026-02-28
15794413,3,23,1070.1,16,0,1,1,1,2026-03-31
15794413,4,14,663.87,17,1,0,1,0,2026-04-30
15794413,5,15,982.1,13,0,0,1,0,2026-05-31
15794413,6,15,376.24,12,0,0,1,1,2026-06-30
15650237,1,14,267.28,10,2,0,1,0,2026-01-31
15650237,2,3,117.03,6,0,0,1,1,2026-02-28
15650237,3,6,682.97,13,0,0,1,0,2026-03-31
15650237,4,1,84.69,3,1,1,1,0,2026-04-30
15650237,5,6,552.25,5,1,0,1,0,2026-05-31
15650237,6,2,113.51,1,0,0,0,0,2026-06-30
15759618,1,5,667.14,18,1,1,0,0,2026-01-31
15759618,2,7,607.19,16,0,0,1,0,2026-02-28
15759618,3,8,262.09,11,0,0,1,0,2026-03-31
15759618,4,15,505.65,12,1,0,1,1,2026-04-30
15759618,5,8,664.42,6,0,0,0,0,2026-05-31
15759618,6,13,292.76,11,0,1,1,0,2026-06-30
15811589,1,9,701.7,9,0,0,1,0,2026-01-31
15811589,2,6,284.0,12,0,1,1,1,2026-02-28
15811589,3,3,164.57,12,2,1,0,1,2026-03-31
15811589,4,10,567.52,6,0,0,0,0,2026-04-30
15811589,5,10,380.45,6,0,1,0,0,2026-05-31
15811589,6,2,167.52,8,1,0,0,0,2026-06-30
15689044,1,8,133.02,11,0,0,1,0,2026-01-31
15689044,2,8,956.09,12,1,1,1,0,2026-02-28
15689044,3,11,680.84,5,0,1,0,0,2026-03-31
15689044,4,11,853.53,8,1,0,0,0,2026-04-30
15689044,5,14,1026.72,17,1,0,0,0,2026-05-31
15689044,6,6,659.49,15,0,0,0,0,2026-06-30
15709368,1,23,1103.94,12,0,0,1,0,2026-01-31
15709368,2,10,620.97,6,1,0,1,0,2026-02-28
15709368,3,12,654.53,15,0,0,1,0,2026-03-31
15709368,4,18,3327.31,8,1,0,0,1,2026-04-30
15709368,5,21,1806.15,5,0,1,1,1,2026-05-31
15709368,6,14,1365.91,14,1,1,0,0,2026-06-30
15679145,1,8,552.76,11,0,0,1,0,2026-01-31
15679145,2,9,457.55,12,1,1,1,0,2026-02-28
15679145,3,5,515.22,17,0,0,0,0,2026-03-31
15679145,4,7,340.6,9,1,1,0,0,2026-04-30
15679145,5,8,647.36,9,0,0,1,0,2026-05-31
15679145,6,5,236.36,12,0,1,1,0,2026-06-30
15655007,1,11,493.17,19,0,1,1,0,2026-01-31
15655007,2,6,290.64,7,0,1,1,0,2026-02-28
15655007,3,10,857.49,11,0,1,0,1,2026-03-31
15655007,4,4,206.81,12,0,0,0,0,2026-04-30
15655007,5,13,614.72,9,1,0,1,0,2026-05-31
15655007,6,11,653.16,14,2,1,1,0,2026-06-30
15623595,1,20,997.02,11,0,0,1,1,2026-01-31
15623595,2,14,849.95,14,0,0,1,0,2026-02-28
15623595,3,15,2418.05,18,0,0,0,0,2026-03-31
15623595,4,17,1995.71,13,0,0,1,1,2026-04-30
15623595,5,8,1135.0,20,1,0,1,0,2026-05-31
15623595,6,14,825.44,11,0,0,1,0,2026-06-30
15589975,1,18,1474.06,9,0,0,1,1,2026-01-31
15589975,2,18,619.01,10,0,0,1,1,2026-02-28
